latitude,longitude,data_hora_rodada,data_hora_previsao,valor,id_modelo_nwp
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-15T13:00:00Z,648.92,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-15T14:00:00Z,715.98,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-15T15:00:00Z,760.44,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-15T16:00:00Z,780.86,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-15T17:00:00Z,777.33,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-15T18:00:00Z,748.99,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-15T19:00:00Z,209.38,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-15T20:00:00Z,113.42,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-15T21:00:00Z,77.06,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-15T22:00:00Z,57.78,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-15T23:00:00Z,46.24,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T00:00:00Z,38.53,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T01:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T02:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T04:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T05:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T07:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T08:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T09:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T10:00:00Z,7.9,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T11:00:00Z,45.64,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T12:00:00Z,103.42,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T13:00:00Z,557.12,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T14:00:00Z,643,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T15:00:00Z,692.82,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T16:00:00Z,649.84,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T17:00:00Z,550.4,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T18:00:00Z,513.71,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T19:00:00Z,218.06,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T20:00:00Z,150.02,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T21:00:00Z,102.56,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T22:00:00Z,76.9,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-16T23:00:00Z,61.52,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-17T00:00:00Z,51.26,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-17T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-17T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-17T09:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-17T12:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-17T15:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-17T18:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-17T21:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-18T00:00:00Z,40.12,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-18T03:00:00Z,80.23,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-18T06:00:00Z,120.35,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-18T09:00:00Z,329.72,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-18T12:00:00Z,539.09,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-18T15:00:00Z,748.46,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-18T18:00:00Z,733.67,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-18T21:00:00Z,718.87,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-19T00:00:00Z,704.08,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-19T03:00:00Z,497.49,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-19T06:00:00Z,290.89,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-19T09:00:00Z,84.3,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-19T12:00:00Z,70.25,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-19T15:00:00Z,56.19,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-19T18:00:00Z,42.14,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-19T21:00:00Z,28.09,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-20T00:00:00Z,14.05,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-20T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-20T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-20T09:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-20T12:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-20T15:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-20T18:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-20T21:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-21T00:00:00Z,41.1,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-21T03:00:00Z,82.21,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-21T06:00:00Z,123.31,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-21T09:00:00Z,335.5,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-21T12:00:00Z,547.69,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-21T15:00:00Z,759.88,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-21T18:00:00Z,757.31,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-21T21:00:00Z,754.75,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-22T00:00:00Z,752.18,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-22T03:00:00Z,574.79,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-22T06:00:00Z,397.41,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-22T09:00:00Z,220.02,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-22T12:00:00Z,183.35,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-22T15:00:00Z,146.69,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-22T18:00:00Z,110.02,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-22T21:00:00Z,73.35,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-23T00:00:00Z,36.67,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-23T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-23T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-23T09:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-23T12:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-23T15:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-23T18:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-23T21:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-24T00:00:00Z,40.87,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-24T03:00:00Z,81.74,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-24T06:00:00Z,122.61,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-24T09:00:00Z,334.12,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-24T12:00:00Z,545.63,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-24T15:00:00Z,757.14,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-24T18:00:00Z,754.91,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-24T21:00:00Z,752.69,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-25T00:00:00Z,750.46,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-25T03:00:00Z,572.06,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-25T06:00:00Z,393.66,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-25T09:00:00Z,215.26,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-25T12:00:00Z,179.38,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-25T15:00:00Z,143.51,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-25T18:00:00Z,107.63,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-25T21:00:00Z,71.75,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-26T00:00:00Z,35.88,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-26T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-26T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-26T09:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-26T12:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-26T15:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-26T18:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-26T21:00:00Z,0,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-27T00:00:00Z,40.29,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-27T03:00:00Z,80.59,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-27T06:00:00Z,120.88,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-27T09:00:00Z,330.87,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-27T12:00:00Z,540.85,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-27T15:00:00Z,750.84,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-27T18:00:00Z,729.16,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-27T21:00:00Z,707.47,GFS
-12.75,-44.75,2025-05-12T00:00:00Z,2025-05-28T00:00:00Z,685.79,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T01:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T02:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T04:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T05:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T07:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T08:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T09:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T10:00:00Z,10.62,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T11:00:00Z,58.58,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T12:00:00Z,128.37,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T13:00:00Z,668.88,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T14:00:00Z,736.76,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T15:00:00Z,781.34,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T16:00:00Z,801.68,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T17:00:00Z,798.1,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T18:00:00Z,771.49,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T19:00:00Z,440.72,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T20:00:00Z,326.86,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T21:00:00Z,226.36,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T22:00:00Z,169.78,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-13T23:00:00Z,135.82,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T00:00:00Z,113.18,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T01:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T02:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T04:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T05:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T07:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T08:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T09:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T10:00:00Z,9.6,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T11:00:00Z,54.36,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T12:00:00Z,122.03,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T13:00:00Z,648.3,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T14:00:00Z,715.02,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T15:00:00Z,757.62,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T16:00:00Z,776.64,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T17:00:00Z,767.66,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T18:00:00Z,680.42,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T19:00:00Z,74.24,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T20:00:00Z,52.58,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T21:00:00Z,36.68,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T22:00:00Z,27.5,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-14T23:00:00Z,22,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T00:00:00Z,18.34,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T01:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T02:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T04:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T05:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T07:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T08:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T09:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T10:00:00Z,9.72,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T11:00:00Z,55.26,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T12:00:00Z,122.38,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T13:00:00Z,645.72,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T14:00:00Z,712.3,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T15:00:00Z,756.66,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T16:00:00Z,777.44,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T17:00:00Z,770.1,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T18:00:00Z,698.7,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T19:00:00Z,47.68,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T20:00:00Z,34.78,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T21:00:00Z,24.5,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T22:00:00Z,18.38,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-15T23:00:00Z,14.7,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T00:00:00Z,12.26,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T01:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T02:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T04:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T05:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T07:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T08:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T09:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T10:00:00Z,9.22,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T11:00:00Z,50.16,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T12:00:00Z,112.32,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T13:00:00Z,634.34,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T14:00:00Z,699.66,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T15:00:00Z,746.52,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T16:00:00Z,765.06,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T17:00:00Z,756.69,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T18:00:00Z,730.75,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T19:00:00Z,397.54,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T20:00:00Z,292.88,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T21:00:00Z,202.3,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T22:00:00Z,151.72,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-16T23:00:00Z,121.36,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T00:00:00Z,101.15,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T01:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T02:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T04:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T05:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T07:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T08:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T09:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T10:00:00Z,9.06,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T11:00:00Z,53.64,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T12:00:00Z,119.73,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T13:00:00Z,635.66,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T14:00:00Z,695.76,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T15:00:00Z,732.08,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T16:00:00Z,735.1,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T17:00:00Z,671.95,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T18:00:00Z,594.22,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T19:00:00Z,138.82,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T20:00:00Z,99.94,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T21:00:00Z,70.18,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T22:00:00Z,52.64,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-17T23:00:00Z,42.1,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-18T00:00:00Z,35.09,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-18T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-18T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-18T09:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-18T12:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-18T15:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-18T18:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-18T21:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-19T00:00:00Z,39.58,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-19T03:00:00Z,79.16,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-19T06:00:00Z,118.74,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-19T09:00:00Z,325.01,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-19T12:00:00Z,531.29,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-19T15:00:00Z,737.56,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-19T18:00:00Z,735.61,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-19T21:00:00Z,733.65,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-20T00:00:00Z,731.7,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-20T03:00:00Z,560.65,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-20T06:00:00Z,389.61,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-20T09:00:00Z,218.56,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-20T12:00:00Z,182.13,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-20T15:00:00Z,145.71,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-20T18:00:00Z,109.28,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-20T21:00:00Z,72.85,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-21T00:00:00Z,36.43,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-21T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-21T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-21T09:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-21T12:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-21T15:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-21T18:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-21T21:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-22T00:00:00Z,41.08,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-22T03:00:00Z,82.16,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-22T06:00:00Z,123.24,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-22T09:00:00Z,331.05,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-22T12:00:00Z,538.85,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-22T15:00:00Z,746.66,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-22T18:00:00Z,742.41,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-22T21:00:00Z,738.17,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-23T00:00:00Z,733.92,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-23T03:00:00Z,559.51,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-23T06:00:00Z,385.11,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-23T09:00:00Z,210.7,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-23T12:00:00Z,175.58,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-23T15:00:00Z,140.46,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-23T18:00:00Z,105.34,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-23T21:00:00Z,70.23,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-24T00:00:00Z,35.11,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-24T03:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-24T06:00:00Z,0,GFS
-12.75,-44.75,2025-05-13T00:00:00Z,2025-05-24T09:00:00Z,0,GFS
